Date,Price,PE,PB,ROE,ROA
27-Nov,137.6,14.5962,1.4771,10.5744,1.069
4-Dec,136.3,14.6421,1.4651,10.3884,1.0452
11-Dec,137.6,14.7765,1.478,10.3957,1.046
18-Dec,134.5,14.3394,1.4436,10.5156,1.0667
25-Dec,132.4,14.0806,1.42,10.5236,1.0674
1-Jan,133.7,14.2083,1.4331,10.53,1.068
8-Jan,147.5,15.7946,1.5803,10.5388,1.068
15-Jan,145.7,15.5202,1.5702,10.6921,1.068
22-Jan,143.9,15.2747,1.6015,10.7115,1.0609
29-Jan,140.3,14.8577,1.5598,10.7194,1.0612
5-Feb,140.3,14.8259,1.5583,10.7272,1.0614
12-Feb,146.2,15.4999,1.6216,10.7351,1.0617
19-Feb,150.6,15.9319,1.6693,10.7429,1.062
26-Feb,150,16.4539,1.5751,10.1952,1.0154
5-Mar,152,16.6897,1.5862,10.232,1.0173
12-Mar,151.4,16.5992,1.5785,10.2544,1.0192
19-Mar,151.3,16.5489,1.5761,10.2769,1.0212
26-Mar,148.8,16.4023,1.5487,10.2993,1.0231
2-Apr,150.7,16.5729,1.5675,10.217,1.0078
9-Apr,153.7,16.8594,1.5981,10.2386,1.0093
16-Apr,151.9,16.6523,1.578,10.2602,1.0109
23-Apr,150.3,16.4353,1.56,10.2818,1.0125
30-Apr,152.5,16.634,1.5814,10.3035,1.0141
7-May,162.3,17.6585,1.6816,10.3251,1.0157
14-May,159.8,17.343,1.6542,10.3467,1.0173
21-May,159.9,17.3364,1.658,10.2315,1.0189
28-May,165.2,17.8693,1.7116,10.2509,1.0205
4-Jun,159.3,17.1911,1.6491,10.2703,1.0221
11-Jun,159.2,17.2762,1.6387,10.2357,1.0237
18-Jun,156.3,16.801,1.589,10.2745,1.0253
25-Jun,154.5,16.5728,1.5695,10.2918,1.0269
2-Jul,155.7,16.5103,1.5804,10.309,1.0285
9-Jul,152.5,16.1381,1.5468,10.3262,1.0301
16-Jul,152.8,16.1371,1.5487,10.2519,1.0317
